timestamp,electricity_demand_mw,temperature_f,humidity_percent,precipitation_inch,wind_speed_mph,wind_direction_deg,cloud_cover_percent,surface_pressure_hpa,solar_radiation_wm2,direct_radiation_wm2,hour,day_of_week,month,day_of_year,is_weekend,season,heat_index_f,wind_chill_f
2016-01-01 00:00:00,942.85,36.2,77,0.0,13.7,83,99,892.6,0.0,0.0,0,4,1,1,0,Winter,36.2,27.4
2016-01-01 01:00:00,913.64,36.3,75,0.0,14.2,83,97,893.1,0.0,0.0,1,4,1,1,0,Winter,36.3,27.4
2016-01-01 02:00:00,949.79,35.9,76,0.0,15.3,85,99,892.9,0.0,0.0,2,4,1,1,0,Winter,35.9,26.5
2016-01-01 03:00:00,990.06,35.3,77,0.0,15.7,84,100,893.3,0.0,0.0,3,4,1,1,0,Winter,35.3,25.6
2016-01-01 04:00:00,909.23,35.2,77,0.0,15.8,83,97,893.5,0.0,0.0,4,4,1,1,0,Winter,35.2,25.4
2016-01-01 05:00:00,909.23,34.6,76,0.0,16.9,84,96,894.3,0.0,0.0,5,4,1,1,0,Winter,34.6,24.3
2016-01-01 06:00:00,1044.43,34.3,76,0.0,17.3,85,100,894.7,0.0,0.0,6,4,1,1,0,Winter,34.3,23.8
2016-01-01 07:00:00,1005.14,33.9,75,0.0,17.7,88,98,895.8,0.0,0.0,7,4,1,1,0,Winter,33.9,23.1
2016-01-01 08:00:00,945.28,33.5,75,0.0,17.9,89,99,896.6,0.0,0.0,8,4,1,1,0,Winter,33.5,22.6
2016-01-01 09:00:00,994.26,33.4,75,0.0,15.4,88,86,897.2,30.0,12.0,9,4,1,1,0,Winter,33.4,23.2
2016-01-01 10:00:00,945.57,34.5,72,0.0,17.2,88,67,898.2,137.0,67.0,10,4,1,1,0,Winter,34.5,24.1
2016-01-01 11:00:00,945.46,36.4,69,0.0,17.5,89,76,898.9,278.0,176.0,11,4,1,1,0,Winter,36.4,26.4
2016-01-01 12:00:00,979.71,37.8,68,0.0,16.6,90,75,899.0,380.0,253.0,12,4,1,1,0,Winter,37.8,28.5
