timestamp,electricity_demand_mw,temperature_f,humidity_percent,precipitation_inch,wind_speed_mph,wind_direction_deg,cloud_cover_percent,surface_pressure_hpa,solar_radiation_wm2,direct_radiation_wm2,hour,day_of_week,month,day_of_year,is_weekend,season,heat_index_f,wind_chill_f
2019-01-01 00:00:00,942.85,34.5,63,0.0,4.5,72,1,880.5,0.0,0.0,0,1,1,1,0,Winter,34.5,30.5
2019-01-01 01:00:00,913.64,37.6,53,0.0,2.8,61,22,881.7,0.0,0.0,1,1,1,1,0,Winter,37.6,37.6
2019-01-01 02:00:00,949.79,36.7,55,0.0,2.1,32,26,881.8,0.0,0.0,2,1,1,1,0,Winter,36.7,36.7
2019-01-01 03:00:00,990.06,35.2,58,0.0,1.7,130,36,882.4,0.0,0.0,3,1,1,1,0,Winter,35.2,35.2
2019-01-01 04:00:00,909.23,34.5,60,0.0,0.4,270,62,882.2,0.0,0.0,4,1,1,1,0,Winter,34.5,34.5
2019-01-01 05:00:00,909.23,34.3,60,0.0,1.3,45,64,882.1,0.0,0.0,5,1,1,1,0,Winter,34.3,34.3
2019-01-01 06:00:00,1044.43,34.7,57,0.0,1.8,83,35,882.8,0.0,0.0,6,1,1,1,0,Winter,34.7,34.7
2019-01-01 07:00:00,1005.14,30.3,64,0.0,5.8,90,1,883.6,0.0,0.0,7,1,1,1,0,Winter,30.3,24.4
2019-01-01 08:00:00,945.28,30.4,61,0.0,6.7,111,10,885.8,0.0,0.0,8,1,1,1,0,Winter,30.4,23.8
2019-01-01 09:00:00,994.26,32.0,60,0.0,6.8,107,45,887.6,45.0,26.0,9,1,1,1,0,Winter,32.0,25.6
2019-01-01 10:00:00,945.57,35.1,60,0.0,7.1,101,57,888.7,186.0,110.0,10,1,1,1,0,Winter,35.1,29.2
2019-01-01 11:00:00,945.46,39.3,54,0.0,10.2,109,64,888.6,376.0,287.0,11,1,1,1,0,Winter,39.3,32.7
2019-01-01 12:00:00,979.71,42.5,47,0.0,12.4,116,3,887.9,513.0,400.0,12,1,1,1,0,Winter,42.5,35.9
2019-01-01 13:00:00,875.4,45.3,42,0.0,12.4,118,0,886.8,606.0,511.0,13,1,1,1,0,Winter,45.3,39.4
2019-01-01 14:00:00,950.3,47.3,40,0.0,12.2,114,0,886.1,622.0,528.0,14,1,1,1,0,Winter,47.3,42.0
2019-01-01 15:00:00,1010.76,48.2,39,0.0,12.8,101,0,885.5,565.0,475.0,15,1,1,1,0,Winter,48.2,42.9
2019-01-01 16:00:00,987.33,47.9,39,0.0,11.7,97,0,885.4,445.0,365.0,16,1,1,1,0,Winter,47.9,42.9
2019-01-01 17:00:00,1056.34,46.6,41,0.0,9.5,82,0,885.7,277.0,212.0,17,1,1,1,0,Winter,46.6,42.0
2019-01-01 18:00:00,992.78,41.7,54,0.0,8.3,59,0,885.1,93.0,59.0,18,1,1,1,0,Winter,41.7,36.5
2019-01-01 19:00:00,966.56,37.0,63,0.0,6.3,67,0,886.2,1.0,0.0,19,1,1,1,0,Winter,37.0,32.0
