timestamp,electricity_demand_mw,temperature_f,humidity_percent,precipitation_inch,wind_speed_mph,wind_direction_deg,cloud_cover_percent,surface_pressure_hpa,solar_radiation_wm2,direct_radiation_wm2,hour,day_of_week,month,day_of_year,is_weekend,season,heat_index_f,wind_chill_f
2015-01-01 00:00:00,942.85,33.1,73,0.0,12.8,97,92,887.3,0.0,0.0,0,3,1,1,0,Winter,33.1,23.8
2015-01-01 01:00:00,913.64,30.5,77,0.0,14.4,103,92,885.3,0.0,0.0,1,3,1,1,0,Winter,30.5,19.9
2015-01-01 02:00:00,949.79,31.5,78,0.0,14.3,104,84,884.6,0.0,0.0,2,3,1,1,0,Winter,31.5,21.2
2015-01-01 03:00:00,990.06,31.7,80,0.0,13.7,108,79,884.1,0.0,0.0,3,3,1,1,0,Winter,31.7,21.7
2015-01-01 04:00:00,909.23,31.4,83,0.0,11.7,95,97,885.2,0.0,0.0,4,3,1,1,0,Winter,31.4,22.2
2015-01-01 05:00:00,909.23,31.2,85,0.0,5.8,74,96,885.8,0.0,0.0,5,3,1,1,0,Winter,31.2,25.4
2015-01-01 06:00:00,1044.43,30.8,85,0.0,5.8,58,96,886.7,0.0,0.0,6,3,1,1,0,Winter,30.8,25.0
2015-01-01 07:00:00,1005.14,30.4,87,0.0,8.5,88,95,886.3,0.0,0.0,7,3,1,1,0,Winter,30.4,22.6
2015-01-01 08:00:00,945.28,30.6,87,0.0,9.4,102,96,886.7,0.0,0.0,8,3,1,1,0,Winter,30.6,22.3
2015-01-01 09:00:00,994.26,32.5,84,0.0,8.2,99,93,887.1,28.0,9.0,9,3,1,1,0,Winter,32.5,25.3
2015-01-01 10:00:00,945.57,35.3,76,0.0,7.9,97,91,888.2,121.0,33.0,10,3,1,1,0,Winter,35.3,28.9
2015-01-01 11:00:00,945.46,38.6,71,0.0,8.4,106,74,888.7,276.0,148.0,11,3,1,1,0,Winter,38.6,32.7
2015-01-01 12:00:00,979.71,41.5,67,0.0,8.1,109,70,888.2,363.0,200.0,12,3,1,1,0,Winter,41.5,36.4
2015-01-01 13:00:00,875.4,42.5,66,0.0,6.9,111,53,886.6,487.0,327.0,13,3,1,1,0,Winter,42.5,38.2
2015-01-01 14:00:00,950.3,44.2,64,0.0,5.8,113,33,885.3,420.0,258.0,14,3,1,1,0,Winter,44.2,40.9
2015-01-01 15:00:00,1010.76,46.5,62,0.0,4.5,110,38,884.8,481.0,367.0,15,3,1,1,0,Winter,46.5,44.5
2015-01-01 16:00:00,987.33,47.2,61,0.0,4.3,43,38,885.1,316.0,205.0,16,3,1,1,0,Winter,47.2,45.4
2015-01-01 17:00:00,1056.34,47.3,62,0.0,4.1,29,44,885.2,204.0,119.0,17,3,1,1,0,Winter,47.3,45.7
2015-01-01 18:00:00,992.78,46.3,66,0.0,4.1,29,53,885.7,66.0,38.0,18,3,1,1,0,Winter,46.3,44.5
2015-01-01 19:00:00,966.56,43.9,72,0.0,5.0,32,40,885.6,1.0,0.0,19,3,1,1,0,Winter,43.9,41.1
2015-01-01 20:00:00,1116.21,41.6,77,0.0,5.1,38,35,885.9,0.0,0.0,20,3,1,1,0,Winter,41.6,38.3
2015-01-01 21:00:00,957.07,40.0,81,0.0,5.0,54,40,885.8,0.0,0.0,21,3,1,1,0,Winter,40.0,36.5
2015-01-01 22:00:00,971.27,38.3,85,0.0,5.4,71,38,885.4,0.0,0.0,22,3,1,1,0,Winter,38.3,34.2
2015-01-01 23:00:00,899.04,37.4,88,0.0,5.3,78,38,885.1,0.0,0.0,23,3,1,1,0,Winter,37.4,33.2
2015-01-02 00:00:00,894.96,36.7,90,0.0,4.8,79,45,885.1,0.0,0.0,0,4,1,2,0,Winter,36.7,32.8
2015-01-02 01:00:00,925.1,36.3,87,0.0,5.0,80,52,884.9,0.0,0.0,1,4,1,2,0,Winter,36.3,32.1
2015-01-02 02:00:00,867.05,36.1,86,0.0,5.2,80,39,884.7,0.0,0.0,2,4,1,2,0,Winter,36.1,31.7
2015-01-02 03:00:00,937.28,35.4,87,0.0,5.5,78,59,884.5,0.0,0.0,3,4,1,2,0,Winter,35.4,30.7
2015-01-02 04:00:00,892.37,34.8,88,0.0,4.6,76,53,884.2,0.0,0.0,4,4,1,2,0,Winter,34.8,30.7
2015-01-02 05:00:00,906.58,34.1,89,0.0,4.7,55,45,883.7,0.0,0.0,5,4,1,2,0,Winter,34.1,29.8
2015-01-02 06:00:00,938.88,34.3,88,0.0,4.7,55,49,884.0,0.0,0.0,6,4,1,2,0,Winter,34.3,30.0
2015-01-02 07:00:00,1057.65,33.5,90,0.0,4.5,70,59,884.3,0.0,0.0,7,4,1,2,0,Winter,33.5,29.3
2015-01-02 08:00:00,967.35,33.6,90,0.0,6.0,75,52,884.7,0.0,0.0,8,4,1,2,0,Winter,33.6,28.1
2015-01-02 09:00:00,916.81,34.3,88,0.0,7.8,78,54,885.1,34.0,19.0,9,4,1,2,0,Winter,34.3,27.8
2015-01-02 10:00:00,1007.81,37.0,80,0.02,9.6,79,60,886.2,168.0,101.0,10,4,1,2,0,Winter,37.0,30.1
2015-01-02 11:00:00,908.91,39.5,74,0.039,11.2,85,63,885.8,275.0,177.0,11,4,1,2,0,Winter,39.5,32.5
2015-01-02 12:00:00,978.11,41.7,70,0.035,11.2,95,45,885.2,441.0,308.0,12,4,1,2,0,Winter,41.7,35.3
2015-01-02 13:00:00,873.15,42.0,64,0.016,12.3,94,51,883.6,389.0,168.0,13,4,1,2,0,Winter,42.0,35.3
2015-01-02 14:00:00,970.93,41.7,67,0.028,12.5,100,88,882.9,367.0,187.0,14,4,1,2,0,Winter,41.7,34.8
2015-01-02 15:00:00,1050.24,41.3,70,0.035,11.3,108,97,882.5,343.0,143.0,15,4,1,2,0,Winter,41.3,34.7
2015-01-02 16:00:00,1078.4,40.4,75,0.028,3.8,97,67,882.7,242.0,108.0,16,4,1,2,0,Winter,40.4,38.0
2015-01-02 17:00:00,1048.91,39.7,77,0.016,1.7,67,74,883.8,149.0,55.0,17,4,1,2,0,Winter,39.7,39.7
2015-01-02 18:00:00,1033.99,39.6,79,0.0,2.8,14,78,883.7,52.0,21.0,18,4,1,2,0,Winter,39.6,39.6
2015-01-02 19:00:00,1024.34,38.7,83,0.0,1.3,90,57,883.8,0.0,0.0,19,4,1,2,0,Winter,38.7,38.7
2015-01-02 20:00:00,963.12,37.4,87,0.0,3.5,153,77,884.6,0.0,0.0,20,4,1,2,0,Winter,37.4,34.8
2015-01-02 21:00:00,933.16,35.8,91,0.0,4.3,152,74,884.7,0.0,0.0,21,4,1,2,0,Winter,35.8,32.2
2015-01-02 22:00:00,945.71,33.6,94,0.0,3.5,153,49,884.1,0.0,0.0,22,4,1,2,0,Winter,33.6,30.5
2015-01-02 23:00:00,1019.16,31.5,96,0.0,4.5,174,1,883.5,0.0,0.0,23,4,1,2,0,Winter,31.5,27.0
2015-01-03 00:00:00,795.44,30.6,94,0.0,5.5,194,0,883.2,0.0,0.0,0,5,1,3,1,Winter,30.6,25.0
2015-01-03 01:00:00,713.07,31.1,84,0.0,7.0,225,0,883.7,0.0,0.0,1,5,1,3,1,Winter,31.1,24.4
2015-01-03 02:00:00,794.67,30.6,78,0.0,9.4,242,5,883.8,0.0,0.0,2,5,1,3,1,Winter,30.6,22.3
2015-01-03 03:00:00,766.94,29.8,77,0.0,10.3,243,16,884.1,0.0,0.0,3,5,1,3,1,Winter,29.8,20.8
2015-01-03 04:00:00,755.53,29.6,77,0.0,10.1,242,75,884.3,0.0,0.0,4,5,1,3,1,Winter,29.6,20.7
2015-01-03 05:00:00,805.92,29.9,76,0.0,12.6,250,20,884.9,0.0,0.0,5,5,1,3,1,Winter,29.9,19.9
2015-01-03 06:00:00,865.22,30.2,74,0.0,13.2,254,11,885.4,0.0,0.0,6,5,1,3,1,Winter,30.2,20.0
2015-01-03 07:00:00,861.11,29.8,73,0.0,13.3,256,1,885.4,0.0,0.0,7,5,1,3,1,Winter,29.8,19.4
2015-01-03 08:00:00,788.27,29.2,74,0.0,11.9,257,0,886.2,0.0,0.0,8,5,1,3,1,Winter,29.2,19.3
2015-01-03 09:00:00,810.08,30.0,72,0.0,11.1,261,0,887.0,49.0,30.0,9,5,1,3,1,Winter,30.0,20.7
2015-01-03 10:00:00,836.43,33.2,66,0.0,12.2,261,0,888.3,231.0,175.0,10,5,1,3,1,Winter,33.2,24.2
2015-01-03 11:00:00,862.93,36.5,59,0.0,15.0,266,1,888.8,412.0,340.0,11,5,1,3,1,Winter,36.5,27.4
2015-01-03 12:00:00,803.09,39.7,53,0.0,16.6,271,0,888.7,551.0,467.0,12,5,1,3,1,Winter,39.7,31.0
2015-01-03 13:00:00,815.16,42.5,48,0.0,17.6,277,0,888.0,631.0,544.0,13,5,1,3,1,Winter,42.5,34.3
2015-01-03 14:00:00,835.1,44.7,44,0.0,17.7,279,0,887.5,640.0,552.0,14,5,1,3,1,Winter,44.7,37.2
2015-01-03 15:00:00,831.13,46.1,41,0.0,17.1,281,0,887.6,580.0,496.0,15,5,1,3,1,Winter,46.1,39.1
2015-01-03 16:00:00,919.91,46.6,40,0.0,13.1,279,0,887.5,458.0,382.0,16,5,1,3,1,Winter,46.6,40.8
2015-01-03 17:00:00,943.95,46.0,41,0.0,11.7,282,0,887.7,289.0,227.0,17,5,1,3,1,Winter,46.0,40.5
2015-01-03 18:00:00,880.82,43.7,47,0.0,8.2,279,0,887.8,100.0,67.0,18,5,1,3,1,Winter,43.7,39.0
2015-01-03 19:00:00,928.36,41.0,53,0.0,6.5,268,0,888.2,1.0,0.0,19,5,1,3,1,Winter,41.0,36.6
2015-01-03 20:00:00,899.98,38.8,58,0.0,6.3,266,0,888.5,0.0,0.0,20,5,1,3,1,Winter,38.8,34.1
2015-01-03 21:00:00,796.26,36.5,66,0.0,5.7,261,0,889.2,0.0,0.0,21,5,1,3,1,Winter,36.5,31.8
2015-01-03 22:00:00,837.67,34.2,71,0.0,5.0,252,0,889.5,0.0,0.0,22,5,1,3,1,Winter,34.2,29.7
2015-01-03 23:00:00,886.07,32.9,71,0.0,3.4,247,0,890.2,0.0,0.0,23,5,1,3,1,Winter,32.9,29.8
2015-01-04 00:00:00,780.6,32.4,70,0.0,2.2,270,0,891.2,0.0,0.0,0,6,1,4,1,Winter,32.4,32.4
2015-01-04 01:00:00,843.18,33.4,66,0.0,1.3,301,0,892.2,0.0,0.0,1,6,1,4,1,Winter,33.4,33.4
2015-01-04 02:00:00,679.57,33.3,66,0.0,1.6,352,0,892.8,0.0,0.0,2,6,1,4,1,Winter,33.3,33.3
2015-01-04 03:00:00,814.14,30.7,73,0.0,4.1,6,0,893.3,0.0,0.0,3,6,1,4,1,Winter,30.7,26.5
2015-01-04 04:00:00,785.4,28.7,78,0.0,4.9,5,0,894.3,0.0,0.0,4,6,1,4,1,Winter,28.7,23.3
2015-01-04 05:00:00,770.31,28.6,78,0.0,4.6,11,0,894.5,0.0,0.0,5,6,1,4,1,Winter,28.6,23.5
2015-01-04 06:00:00,826.58,30.0,75,0.0,3.6,30,0,895.0,0.0,0.0,6,6,1,4,1,Winter,30.0,26.2
2015-01-04 07:00:00,741.03,29.4,76,0.0,3.4,58,0,895.4,0.0,0.0,7,6,1,4,1,Winter,29.4,25.8
2015-01-04 08:00:00,813.76,28.9,78,0.0,3.2,82,0,896.2,0.0,0.0,8,6,1,4,1,Winter,28.9,25.5
2015-01-04 09:00:00,837.49,29.1,78,0.0,2.4,68,0,897.0,51.0,32.0,9,6,1,4,1,Winter,29.1,29.1
2015-01-04 10:00:00,883.6,33.7,75,0.0,1.4,81,0,899.2,234.0,180.0,10,6,1,4,1,Winter,33.7,33.7
2015-01-04 11:00:00,801.48,38.8,62,0.0,1.1,101,0,901.0,417.0,346.0,11,6,1,4,1,Winter,38.8,38.8
2015-01-04 12:00:00,789.54,42.6,56,0.0,1.9,111,0,901.1,556.0,476.0,12,6,1,4,1,Winter,42.6,42.6
2015-01-04 13:00:00,802.16,45.0,53,0.0,2.4,124,0,900.5,633.0,548.0,13,6,1,4,1,Winter,45.0,45.0
2015-01-04 14:00:00,924.46,47.4,49,0.0,2.7,145,0,899.6,644.0,559.0,14,6,1,4,1,Winter,47.4,47.4
2015-01-04 15:00:00,898.53,49.1,46,0.0,3.2,155,0,899.0,588.0,506.0,15,6,1,4,1,Winter,49.1,48.5
2015-01-04 16:00:00,860.58,49.9,44,0.0,3.2,172,0,898.1,468.0,394.0,16,6,1,4,1,Winter,49.9,49.4
2015-01-04 17:00:00,906.69,49.8,43,0.0,1.8,150,0,898.1,297.0,236.0,17,6,1,4,1,Winter,49.8,49.8
2015-01-04 18:00:00,888.29,48.7,47,0.0,2.1,77,0,897.9,105.0,71.0,18,6,1,4,1,Winter,48.7,48.7
2015-01-04 19:00:00,926.81,45.3,67,0.0,3.8,54,0,897.3,1.0,0.0,19,6,1,4,1,Winter,45.3,43.6
2015-01-04 20:00:00,852.97,41.8,68,0.0,5.6,53,0,896.8,0.0,0.0,20,6,1,4,1,Winter,41.8,38.2
2015-01-04 21:00:00,809.32,39.3,69,0.0,6.3,58,0,896.8,0.0,0.0,21,6,1,4,1,Winter,39.3,34.7
2015-01-04 22:00:00,806.67,36.2,74,0.0,6.6,72,0,896.5,0.0,0.0,22,6,1,4,1,Winter,36.2,30.8
2015-01-04 23:00:00,762.59,34.7,75,0.0,6.5,84,0,896.7,0.0,0.0,23,6,1,4,1,Winter,34.7,29.1
2015-01-05 00:00:00,933.62,34.0,75,0.0,6.5,88,0,897.2,0.0,0.0,0,0,1,5,0,Winter,34.0,28.2
2015-01-05 01:00:00,932.01,35.2,72,0.0,6.5,86,0,897.9,0.0,0.0,1,0,1,5,0,Winter,35.2,29.7
2015-01-05 02:00:00,920.24,34.2,73,0.0,6.1,82,0,897.8,0.0,0.0,2,0,1,5,0,Winter,34.2,28.8
2015-01-05 03:00:00,909.21,33.2,76,0.0,5.9,79,0,897.5,0.0,0.0,3,0,1,5,0,Winter,33.2,27.7
2015-01-05 04:00:00,854.89,32.1,78,0.0,6.3,86,0,897.6,0.0,0.0,4,0,1,5,0,Winter,32.1,26.1
2015-01-05 05:00:00,900.65,31.5,78,0.0,6.3,84,0,897.1,0.0,0.0,5,0,1,5,0,Winter,31.5,25.4
2015-01-05 06:00:00,951.41,31.0,79,0.0,6.3,84,0,897.0,0.0,0.0,6,0,1,5,0,Winter,31.0,24.8
2015-01-05 07:00:00,929.17,30.4,80,0.0,6.4,80,0,897.1,0.0,0.0,7,0,1,5,0,Winter,30.4,24.0
2015-01-05 08:00:00,960.19,29.6,81,0.0,6.5,68,0,897.6,0.0,0.0,8,0,1,5,0,Winter,29.6,23.0
2015-01-05 09:00:00,987.56,28.9,85,0.0,4.8,53,0,898.1,50.0,32.0,9,0,1,5,0,Winter,28.9,23.6
2015-01-05 10:00:00,1059.29,36.4,74,0.0,4.3,43,0,900.5,233.0,178.0,10,0,1,5,0,Winter,36.4,32.9
2015-01-05 11:00:00,976.45,42.9,60,0.0,3.4,58,0,902.1,415.0,344.0,11,0,1,5,0,Winter,42.9,41.2
2015-01-05 12:00:00,980.47,46.8,54,0.0,3.2,98,0,901.5,554.0,474.0,12,0,1,5,0,Winter,46.8,45.9
2015-01-05 13:00:00,964.4,50.0,51,0.0,2.6,110,0,900.5,634.0,549.0,13,0,1,5,0,Winter,50.0,50.0
2015-01-05 14:00:00,940.22,52.2,49,0.0,2.5,117,0,899.6,646.0,561.0,14,0,1,5,0,Winter,52.2,52.2
2015-01-05 15:00:00,1038.62,54.0,46,0.0,2.1,103,0,899.2,589.0,507.0,15,0,1,5,0,Winter,54.0,54.0
2015-01-05 16:00:00,1043.13,54.8,45,0.0,3.3,16,0,898.8,470.0,395.0,16,0,1,5,0,Winter,54.8,54.8
2015-01-05 17:00:00,1168.09,54.6,45,0.0,4.1,22,0,898.6,299.0,238.0,17,0,1,5,0,Winter,54.6,54.6
2015-01-05 18:00:00,1030.0,52.6,52,0.0,5.2,25,1,897.7,107.0,73.0,18,0,1,5,0,Winter,52.6,52.6
2015-01-05 19:00:00,1055.68,48.9,66,0.0,6.1,33,11,897.1,2.0,0.0,19,0,1,5,0,Winter,48.9,46.3
2015-01-05 20:00:00,1038.19,45.2,71,0.0,6.5,49,32,896.5,0.0,0.0,20,0,1,5,0,Winter,45.2,41.7
2015-01-05 21:00:00,911.44,41.6,76,0.0,5.8,54,47,895.8,0.0,0.0,21,0,1,5,0,Winter,41.6,37.8
2015-01-05 22:00:00,1023.31,38.1,82,0.0,6.0,45,48,895.3,0.0,0.0,22,0,1,5,0,Winter,38.1,33.5
2015-01-05 23:00:00,1004.39,35.9,84,0.0,5.9,40,34,895.0,0.0,0.0,23,0,1,5,0,Winter,35.9,30.9
2015-01-06 00:00:00,956.39,35.5,83,0.0,5.2,40,65,894.7,0.0,0.0,0,1,1,6,0,Winter,35.5,31.0
2015-01-06 01:00:00,878.17,35.2,80,0.0,4.8,37,0,894.8,0.0,0.0,1,1,1,6,0,Winter,35.2,31.0
2015-01-06 02:00:00,984.53,33.3,82,0.0,5.4,30,2,894.1,0.0,0.0,2,1,1,6,0,Winter,33.3,28.3
2015-01-06 03:00:00,855.51,33.1,81,0.0,5.3,36,0,894.7,0.0,0.0,3,1,1,6,0,Winter,33.1,28.1
2015-01-06 04:00:00,947.0,35.8,74,0.0,4.6,43,0,895.5,0.0,0.0,4,1,1,6,0,Winter,35.8,31.9
2015-01-06 05:00:00,1020.76,35.4,73,0.0,3.3,28,3,895.6,0.0,0.0,5,1,1,6,0,Winter,35.4,32.8
2015-01-06 06:00:00,920.06,34.4,74,0.0,4.5,20,39,895.0,0.0,0.0,6,1,1,6,0,Winter,34.4,30.3
